Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Submitter_Id,create_date,version,Library Name,sample_source
ERR10017665,WGS,300,2391188100,PRJEB49334,SAMEA110452458,976976059,GENOME INSTITUTE OF SINGAPORE,public,"wgmlst_sig,fastq,sra,run.zq,realign","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558362,SAMEA110452458,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452458,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12448,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12448,2022-08-15T03:17:00Z,1,,
ERR10017666,WGS,300,2382460500,PRJEB49334,SAMEA110452459,976643775,GENOME INSTITUTE OF SINGAPORE,public,"sra,realign,run.zq,wgmlst_sig,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558363,SAMEA110452459,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452459,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12449,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12449,2022-08-15T03:15:00Z,1,,
ERR10017667,WGS,300,2356547100,PRJEB49334,SAMEA110452460,965210035,GENOME INSTITUTE OF SINGAPORE,public,"run.zq,realign,wgmlst_sig,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558364,SAMEA110452460,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452460,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12450,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12450,2022-08-15T03:17:00Z,1,,
ERR10017765,WGS,300,2402338800,PRJEB49334,SAMEA110452461,989378624,GENOME INSTITUTE OF SINGAPORE,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558462,SAMEA110452461,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452461,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12451,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12451,2022-08-15T03:17:00Z,1,,
ERR10017766,WGS,300,2604458400,PRJEB49334,SAMEA110452462,1050397101,GENOME INSTITUTE OF SINGAPORE,public,"sra,realign,run.zq,fastq,wgmlst_sig","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558463,SAMEA110452462,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452462,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12452,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12452,2022-08-16T05:28:00Z,1,,
ERR10017767,WGS,300,2446388700,PRJEB49334,SAMEA110452463,994030858,GENOME INSTITUTE OF SINGAPORE,public,"run.zq,wgmlst_sig,sra,realign,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558464,SAMEA110452463,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452463,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12453,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12453,2022-08-15T03:18:00Z,1,,
ERR10017865,WGS,300,2479753500,PRJEB49334,SAMEA110452464,1017570890,GENOME INSTITUTE OF SINGAPORE,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558562,SAMEA110452464,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452464,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12454,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12454,2022-08-15T03:17:00Z,1,,
ERR10017870,WGS,300,2700118200,PRJEB49334,SAMEA110452465,1092963131,GENOME INSTITUTE OF SINGAPORE,public,"fastq,sra,wgmlst_sig,run.zq,realign","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558567,SAMEA110452465,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452465,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12455,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12455,2022-08-15T04:52:00Z,1,,
ERR10017972,WGS,300,2454256200,PRJEB49334,SAMEA110452466,1011457774,GENOME INSTITUTE OF SINGAPORE,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558669,SAMEA110452466,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452466,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12456,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12456,2022-08-16T05:28:00Z,1,,
ERR10017976,WGS,300,2303579100,PRJEB49334,SAMEA110452467,935722167,GENOME INSTITUTE OF SINGAPORE,public,"sra,wgmlst_sig,run.zq,fastq,realign","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558673,SAMEA110452467,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452467,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12457,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12457,2022-08-15T04:52:00Z,1,,
ERR10017979,WGS,300,2371669500,PRJEB49334,SAMEA110452468,968495746,GENOME INSTITUTE OF SINGAPORE,public,"sra,fastq,run.zq,wgmlst_sig,realign","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558676,SAMEA110452468,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452468,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12458,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12458,2022-08-15T03:17:00Z,1,,
ERR10017982,WGS,300,2453604000,PRJEB49334,SAMEA110452469,999429052,GENOME INSTITUTE OF SINGAPORE,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558679,SAMEA110452469,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452469,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12459,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12459,2022-08-15T03:15:00Z,1,,
ERR10017985,WGS,300,2331312900,PRJEB49334,SAMEA110452470,941872240,GENOME INSTITUTE OF SINGAPORE,public,"fastq,wgmlst_sig,sra,run.zq,realign","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558682,SAMEA110452470,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452470,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12460,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12460,2022-08-16T05:28:00Z,1,,
ERR10017988,WGS,300,2621810400,PRJEB49334,SAMEA110452471,1074842233,GENOME INSTITUTE OF SINGAPORE,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558685,SAMEA110452471,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452471,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12461,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12461,2022-08-15T03:16:00Z,1,,
ERR10017990,WGS,300,1861264500,PRJEB49334,SAMEA110452472,810141299,GENOME INSTITUTE OF SINGAPORE,public,"run.zq,realign,fastq,sra,wgmlst_sig","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558687,SAMEA110452472,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452472,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12462,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12462,2022-08-15T03:14:00Z,1,,
ERR10017994,WGS,300,2724454800,PRJEB49334,SAMEA110452473,1103452827,GENOME INSTITUTE OF SINGAPORE,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558691,SAMEA110452473,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452473,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12463,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12463,2022-08-15T03:18:00Z,1,,
ERR10017996,WGS,300,2848656000,PRJEB49334,SAMEA110452474,1169258837,GENOME INSTITUTE OF SINGAPORE,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558693,SAMEA110452474,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452474,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12464,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12464,2022-08-15T03:18:00Z,1,,
ERR10018000,WGS,300,2477084100,PRJEB49334,SAMEA110452475,1024566269,GENOME INSTITUTE OF SINGAPORE,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558697,SAMEA110452475,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452475,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12465,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12465,2022-08-15T03:16:00Z,1,,
ERR10018003,WGS,300,2417007600,PRJEB49334,SAMEA110452476,1001156732,GENOME INSTITUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558700,SAMEA110452476,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,bacterium,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452476,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12466,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12466,2022-08-15T03:15:00Z,1,,
ERR10018005,WGS,300,2005939800,PRJEB49334,SAMEA110452477,823963784,GENOME INSTITUTE OF SINGAPORE,public,"fastq,realign,run.zq,wgmlst_sig,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9558702,SAMEA110452477,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452477,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12467,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12467,2022-08-15T03:16:00Z,1,,
ERR10019296,WGS,300,2268552600,PRJEB49334,SAMEA110452478,939475052,GENOME INSTITUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9559993,SAMEA110452478,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452478,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12468,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12468,2022-08-15T03:17:00Z,1,,
ERR10019302,WGS,300,2193118800,PRJEB49334,SAMEA110452481,891138880,GENOME INSTITUTE OF SINGAPORE,public,"run.zq,realign,wgmlst_sig,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9559999,SAMEA110452481,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452481,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12471,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:861-12471,2022-08-15T03:16:00Z,1,,
ERR10019305,WGS,300,2441260200,PRJEB49334,SAMEA110452484,991227032,GENOME INSTITUTE OF SINGAPORE,public,"fastq,wgmlst_sig,realign,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560002,SAMEA110452484,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452484,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12474,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12474,2022-08-15T03:15:00Z,1,,
ERR10019338,WGS,300,2552316600,PRJEB49334,SAMEA110452485,1059000034,GENOME INSTITUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560035,SAMEA110452485,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452485,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12475,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12475,2022-08-15T03:18:00Z,1,,
ERR10019701,WGS,300,2487454800,PRJEB49334,SAMEA110452486,1025544369,GENOME INSTITUTE OF SINGAPORE,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560398,SAMEA110452486,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452486,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12476,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12476,2022-08-15T03:17:00Z,1,,
ERR10019718,WGS,300,2300794500,PRJEB49334,SAMEA110452487,941946422,GENOME INSTITUTE OF SINGAPORE,public,"sra,run.zq,wgmlst_sig,realign,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560408,SAMEA110452487,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452487,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12477,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12477,2022-08-15T03:16:00Z,1,,
ERR10019721,WGS,300,2386524300,PRJEB49334,SAMEA110452488,973440008,GENOME INSTITUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560411,SAMEA110452488,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452488,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12478,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12478,2022-08-15T03:15:00Z,1,,
ERR10019723,WGS,300,2352304800,PRJEB49334,SAMEA110452489,957705063,GENOME INSTITUTE OF SINGAPORE,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560413,SAMEA110452489,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:14Z,2022-08-07T04:31:14Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452489,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12479,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12479,2022-08-15T03:17:00Z,1,,
ERR10019726,WGS,300,2514503100,PRJEB49334,SAMEA110452490,1012773589,GENOME INSTITUTE OF SINGAPORE,public,"fastq,sra,wgmlst_sig,run.zq,realign","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560416,SAMEA110452490,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:15Z,2022-08-07T04:31:15Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452490,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12480,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12480,2022-08-15T03:18:00Z,1,,
ERR10020096,WGS,300,2108408700,PRJEB49334,SAMEA110452491,852399141,GENOME INSTITUTE OF SINGAPORE,public,"realign,sra,run.zq,wgmlst_sig,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560786,SAMEA110452491,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:15Z,2022-08-07T04:31:15Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452491,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12481,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12481,2022-08-15T03:16:00Z,1,,
ERR10020100,WGS,302,2399423220,PRJEB49334,SAMEA110452493,993446796,GENOME INSTITUTE OF SINGAPORE,public,"sra,realign,wgmlst_sig,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560790,SAMEA110452493,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:15Z,2022-08-07T04:31:15Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452493,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12483,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12483,2022-08-15T03:15:00Z,1,,
ERR10020112,WGS,302,2397366298,PRJEB49334,SAMEA110452494,1009097988,GENOME INSTITUTE OF SINGAPORE,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560802,SAMEA110452494,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:15Z,2022-08-07T04:31:15Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,bacterium,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452494,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12484,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12484,2022-08-15T03:15:00Z,1,,
ERR10020116,WGS,302,2020267052,PRJEB49334,SAMEA110452495,854096253,GENOME INSTITUTE OF SINGAPORE,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560806,SAMEA110452495,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:15Z,2022-08-07T04:31:15Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,bacterium,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452495,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12485,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12485,2022-08-15T03:16:00Z,1,,
ERR10020130,WGS,302,2450413202,PRJEB49334,SAMEA110452496,1049851603,GENOME INSTITUTE OF SINGAPORE,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-08-07,2022-08-07,2022-08-08,2022-08-07,ERX9560820,SAMEA110452496,GENOME INSTITUTE OF SINGAPORE,GENOME INSTITUTE OF SINGAPORE,2022-08-07T04:31:15Z,2022-08-07T04:31:15Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,bacterium,ILLUMINA,2022-08-07T00:00:00Z,SAMEA110452496,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12486,ERP133829,ena-SAMPLE-TAB-02-08-2022-08:52:14:862-12486,2022-08-15T03:17:00Z,1,,
